Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
1-Nov-20,858, مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,23877.19,3001
1-Nov-20,859, مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13684.21,3001
1-Nov-20,860, مبيعات خرسانه DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10921.05,3001
1-Nov-20,861, مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
1-Nov-20,862, مبيعات خرسانه الجيزه ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,90280.7,3001
1-Nov-20,863, مبيعات خرسانه الميدان ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,2736.84,3001
1-Nov-20,864, مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29122.81,3001
1-Nov-20,865, مبيعات خرسانه AHM ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,50447.37,3001
1-Nov-20,866, مبيعات خرسانه DCI ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,33491.23,3001
1-Nov-20,867, مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,189578.95,3001
1-Nov-20,868, مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,441578.95,3001
1-Nov-20,873,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطة الريسه,محطة الريسه,المقاولات,-5693774.32,4056
1-Nov-20,874,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطه قريه الريد,محطه قريه الريد,المقاولات,-1886400,4010
1-Nov-20,875,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,-1886400,4009
1-Nov-20,1226,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,243157.89,3001
1-Nov-20,1227,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
1-Nov-20,1228,مبيعات الخرسانة - ايه اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,90280.7,3001
1-Nov-20,1229,مبيعات الخرسانة - القاهرة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,3763.16,3001
1-Nov-20,1230,مبيعات الخرسانة - سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6070.18,3001
1-Nov-20,1231,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,8122.81,3001
1-Dec-20,647,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,27368.42,3001
1-Dec-20,648,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,26070.18,3001
1-Dec-20,649,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
1-Dec-20,650,مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,125561.4,3001
1-Dec-20,651,مبيعات خرسانه  DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,46359.65,3001
1-Dec-20,652,مبيعات خرسانه  بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,321824.56,3001
1-Dec-20,653,مبيعات خرسانه  القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,150271.93,3001
1-Dec-20,654,مبيعات خرسانه  سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,4789.47,3001
1-Dec-20,655,مبيعات خرسانه  وادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,89114.04,3001
1-Dec-20,656,مبيعات خرسانه  الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,136859.65,3001
1-Dec-20,657,مبيعات خرسانه  القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,54736.84,3001
1-Dec-20,1332,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,41052.63,3001
1-Dec-20,1333,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,36403.51,3001
1-Dec-20,1334,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,71052.63,3001
1-Dec-20,1335,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,59438.6,3001
1-Dec-20,1336,مبيعات خرسانه وادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,12807.02,3001
1-Dec-20,1360,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,العاصمه الادرايه,العاصمه الادرايه,المقاولات,25884079.92,4058
1-Dec-20,1361,تسوية عملاء مقاولات ديسمبر 2020 - تسوية فروق الأسعار,مصارف ابيار الثانية أ,مصارف ابيار الثانية أ,المقاولات,1509558.62,4016
1-Dec-20,1367,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,999682.89,4076
1-Dec-20,1368,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,كوبرى طه حسين,كوبرى طه حسين,المقاولات,33142346.45,4083
1-Dec-20,1369,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,كوبرى الحى العاشر 1,كوبرى الحى العاشر 1,المقاولات,2643225.09,4078
1-Dec-20,1370,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,مول ستون ستريت,مول ستون ستريت,المقاولات,13574019.15,4075
1-Dec-20,1372,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,57ع. رؤية,57ع. رؤية,المقاولات,9793576.01,4023
1-Dec-20,1373,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,9 سكوير,9 سكوير,المقاولات,4216881.1,4025
1-Dec-20,1374,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,10ع. الوادي,10ع. الوادي,المقاولات,3259166.1,4024
1-Dec-20,1375,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,22عمارة القاهرة,22عمارة القاهرة,المقاولات,1872569.95,4082
1-Dec-20,1376,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,منافذ امان,منافذ امان,المقاولات,809523.81,4090
1-Dec-20,1377,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,محطة معالجة مياه الصرف بجبال السخنة,محطة معالجة مياه الصرف بجبال السخنة,المقاولات,-405209.52,4086
1-Dec-20,1378,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,محطة معالجة مياه الصرف بجبال السخنة,محطة معالجة مياه الصرف بجبال السخنة,المقاولات,3296457.43,4086
1-Dec-20,1379,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,3167213.81,4062
1-Dec-20,1381,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,3244344.26,4073
1-Dec-20,1383,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,22653731.43,4079
1-Dec-20,1385,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,2028928.57,4067
1-Dec-20,1387,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,126499.76,4069
1-Dec-20,1389,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,167025.57,4068
1-Dec-20,1391,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,1607904.2,4065
1-Dec-20,1392,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,1718197.62,4066
1-Dec-20,1393,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,382681.24,4070
1-Dec-20,1394,تسوية عملاء مقاولات ديسمبر 2020 - تسوية مستخلصات ميزانيه ,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,108907.71,4070
1-Dec-20,1537,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,54605.26,3001
1-Dec-20,1538,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6916.67,3001
1-Dec-20,1539,مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,76447.37,3001
1-Dec-20,1540,مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,158122.81,3001
1-Dec-20,1541,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,74552.63,3001
1-Dec-20,1542,مبيعات خرسانه سكوير ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,90263.16,3001
1-Dec-20,1543,مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13771.93,3001
1-Dec-20,1701,اثبات ايراد ناتج عن التأخر في سداد الأقساط ,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,3498000,7007
1-Dec-20,1702,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/12/2020,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,244590,7001
1-Dec-20,1702,اثبات تحويل جزء من الايراد المؤجل لايرادات الاستثمار العقارى في 31/12/2020, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,57832,7004
